Uuid,Void/Retire,Same as mappings,Fully specified name:en,Fully specified name:fr,Short name:en,Short name:fr,Description:en,Description:fr,Data class,Data type,Answers,Members,_version:1,_order:1000,
114730AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:N45.9,Orchitis and Epididymitis (N45.9),Orchite et epididymite (N45.9),Orchitis and Epididymitis,Orchite et epididymite,,,Diagnosis,N/A,,,,,
114764AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S01.2,Open Wound of Nose (S01.2),Plaie ouverte du nez (S01.2),Open Wound of Nose,Plaie ouverte du nez,,,Diagnosis,N/A,,,,,
114786AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S01.3,Open Wound of Ear (S01.3),Plaie ouverte de l'oreille (S01.3),Open Wound of Ear,Plaie ouverte de l'oreille,,,Diagnosis,N/A,,,,,
114911AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S92.3,Fracture of metatarsal bone (S92.3),Fracture d'os du metatarse (S92.3),Fracture of metatarsal bone,Fracture d'os du metatarse,,,Diagnosis,N/A,,,,,
114931AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S72.9,Femoral Fractures (S72.9),Fracture du femur (S72.9),Femoral Fractures,Fracture du femur,,,Diagnosis,N/A,,,,,
114978AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S83.0,Patellar dislocation (S83.0),Luxation de la rotule (S83.0),Patellar dislocation,Luxation de la rotule,,,Diagnosis,N/A,,,,,
114982AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S73.0,Hip Dislocation (S73.0),Luxation de la hanche (S73.0),Hip Dislocation,Luxation de la hanche,,,Diagnosis,N/A,,,,,
114989AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S53.1,Dislocation of elbow (S53.1),Luxation du coude (S53.1),Dislocation of elbow,Luxation du coude,,,Diagnosis,N/A,,,,,
115115AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:E66.9,Obesity (E66.9),Obesite (E66.9),Obesity,Obesite,,,Diagnosis,N/A,,,,,
115130AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:L30.0,Nummular Eczema (L30.0),Dermatite nummulaire (L30.0),Nummular Eczema,Dermatite nummulaire,,,Diagnosis,N/A,,,,,
115145AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:M84.1,Nonunion of fracture (M84.1),Fracture non consolidee (M84.1),Nonunion of fracture,Fracture non consolidee,,,Diagnosis,N/A,,,,,
115146AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:M84.0,Malunion of Fracture (M84.0),Fracture mal consolidee (M84.0),Malunion of Fracture,Fracture mal consolidee,,,Diagnosis,N/A,,,,,
115153AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:K66.1,Hemoperitoneum (Nontraumatic) (K66.1),Hemoperitoine (non traumatique) (K66.1),Hemoperitoneum (Nontraumatic),Hemoperitoine (non traumatique),,,Diagnosis,N/A,,,,,
115155AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:E04.1,Nontoxic Uninodular Goiter (E04.1),"Goitre non toxique, uninodulaire (E04.1)",Nontoxic Uninodular Goiter,"Goitre non toxique, uninodulaire",,,Diagnosis,N/A,,,,,
115181AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:N89.9,Noninflammatory Disorder of Vagina (N89.9),Affection non inflammatoire du vagin (N89.9),Noninflammatory Disorder of Vagina,Affection non inflammatoire du vagin,,,Diagnosis,N/A,,,,,
115257AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:A52.3,Neurosyphilis (A52.3),Neurosyphilis (A52.3),Neurosyphilis,Neurosyphilis,,,Diagnosis,N/A,,,,,
115285AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:M79.2,Neuritis (M79.2),Nevrite (M79.2),Neuritis,Nevrite,,,Diagnosis,N/A,,,,,
115292AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:G54.9,Nerve root and plexus disorder (G54.9),Affections des racines et des plexus nerveux (G54.9),Nerve root and plexus disorder,Affections des racines et des plexus nerveux,,,Diagnosis,N/A,,,,,
115303AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:N04.9,Nephrotic Syndrome (N04.9),Syndrome nephrotique (N04.9),Nephrotic Syndrome,Syndrome nephrotique,,,Diagnosis,N/A,,,,,
115359AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:D43.2,Neoplasm of brain (D43.2),Tumeur du cerveau (D43.2),Neoplasm of brain,Tumeur du cerveau,,,Diagnosis,N/A,,,,,
115368AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:P59.9,Neonatal jaundice (P59.9),Ictere neonatal (P59.9),Neonatal jaundice,Ictere neonatal,,,Diagnosis,N/A,,,,,
115378AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:P24.9,Fetal and newborn aspiration (P24.9),Aspiration du nouveau-ne (P24.9),Fetal and newborn aspiration,Aspiration du nouveau-ne,,,Diagnosis,N/A,,,,,
115400AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:J33.9,Nasal Polyp (J33.9),Polype nasal (J33.9),Nasal Polyp,Polype nasal,,,Diagnosis,N/A,,,,,
115428AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:I51.4,Myocarditis (I51.4),Myocardite (I51.4),Myocarditis,Myocardite,,,Diagnosis,N/A,,,,,
115451AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:B47.9,Mycetoma (B47.9),Mycetome (B47.9),Mycetoma,Mycetome,,,Diagnosis,N/A,,,,,
115476AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:M62.8,Muscle Weakness (M62.8),Faiblesse musculaire (M62.8),Muscle Weakness,Faiblesse musculaire,,,Diagnosis,N/A,,,,,
115491AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:O30.9,Multiple gestation (O30.9),Grossesse multiple (O30.9),Multiple gestation,Grossesse multiple,,,Diagnosis,N/A,,,,,
115735AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:I34.0,Mitral Valve Insufficiency (I34.0),Insuffisance de la valvule mitrale (I34.0),Mitral Valve Insufficiency,Insuffisance de la valvule mitrale,,,Diagnosis,N/A,,,,,
115753AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:A19.9,Miliary Tuberculosis (A19.9),Tuberculose miliaire (A19.9),Miliary Tuberculosis,Tuberculose miliaire,,,Diagnosis,N/A,,,,,
115866AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:P24.0,Meconium aspiration (P24.0),Aspiration du meconium (P24.0),Meconium aspiration,Aspiration du meconium,,,Diagnosis,N/A,,,,,
115939AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:O32.9,Malpresentation of Fetus (O32.9),Presentation anormale du foetus (O32.9),Malpresentation of Fetus,Presentation anormale du foetus,,,Diagnosis,N/A,,,,,
115953AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:K07.4,Malocclusion (K07.4),Malocclusion (K07.4),Malocclusion,Malocclusion,,,Diagnosis,N/A,,,,,
115961AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:C67.9,Malignant Neoplasm of Urinary Bladder (C67.9),Tumeur maligne de la vessie (C67.9),Malignant Neoplasm of Urinary Bladder,Tumeur maligne de la vessie,,,Diagnosis,N/A,,,,,
115992AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:C08.9,Malignant Neoplasm of Major Salivary Glands (C08.9),Tumeur maligne des glandes salivaires principales (C08.9),Malignant Neoplasm of Major Salivary Glands,Tumeur maligne des glandes salivaires principales,,,Diagnosis,N/A,,,,,
116004AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:C00.9,Malignant Neoplasm of Lip (C00.9),Tumeur maligne de la levre (C00.9),Malignant Neoplasm of Lip,Tumeur maligne de la levre,,,Diagnosis,N/A,,,,,
116011AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:C03.9,Gum Cancer (C03.9),Tumeur maligne de la gencive (C03.9),Gum Cancer,Tumeur maligne de la gencive,,,Diagnosis,N/A,,,,,
116016AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:C57.0,Malignant Neoplasm of Fallopian Tube (C57.0),Tumeur maligne des trompes (C57.0),Malignant Neoplasm of Fallopian Tube,Tumeur maligne des trompes,,,Diagnosis,N/A,,,,,
116023AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:C53.9,Cervical cancer (C53.9),Carcinome invasif du col de l'uterus (C53.9),Cervical cancer,Carcinome invasif du col de l'uterus,,,Diagnosis,N/A,,,,,
116026AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:C50.9,Malignant neoplasm of breast (C50.9),Tumeur maligne du sein (C50.9),Malignant neoplasm of breast,Tumeur maligne du sein,,,Diagnosis,N/A,,,,,
116031AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:C80,Malignant Neoplasm (C80),Tumeur maligne (C80),Malignant Neoplasm,Tumeur maligne,,,Diagnosis,N/A,,,,,
116036AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:C54.9,Malignant tumor of uterus (C54.9),Tumeur maligne du corps de l'uterus (C54.9),Malignant tumor of uterus,Tumeur maligne du corps de l'uterus,,,Diagnosis,N/A,,,,,
116041AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:C16.9,Malignant Neoplasm of Stomach (C16.9),Tumeur maligne de l'estomac (C16.9),Malignant Neoplasm of Stomach,Tumeur maligne de l'estomac,,,Diagnosis,N/A,,,,,
116049AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:C25.9,Malignant Neoplasm of Pancreas (C25.9),Tumeur maligne du pancreas (C25.9),Malignant Neoplasm of Pancreas,Tumeur maligne du pancreas,,,Diagnosis,N/A,,,,,
116080AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:C43.9,Melanoma of Skin (C43.9),Melanome malin de la peau (C43.9),Melanoma of Skin,Melanome malin de la peau,,,Diagnosis,N/A,,,,,
116104AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:C85.9,Lymphoma (C85.9),Lymphome (C85.9),Lymphoma,Lymphome,,,Diagnosis,N/A,,,,,
116230AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:M40.5,Lordosis (M40.5),Lordoses (M40.5),Lordosis,Lordoses,,,Diagnosis,N/A,,,,,
116317AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:L90.0,Lichen Sclerosus et Atrophicus (L90.0),Lichen sclero atrophique (L90.0),Lichen Sclerosus et Atrophicus,Lichen sclero atrophique,,,Diagnosis,N/A,,,,,
116341AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:A27.9,Leptospirosis (A27.9),Leptospirose (A27.9),Leptospirosis,Leptospirose,,,Diagnosis,N/A,,,,,
116350AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:B55.9,Leishmaniasis (B55.9),Leishmaniose (B55.9),Leishmaniasis,Leishmaniose,,,Diagnosis,N/A,,,,,
116472AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:M40.2,Kyphosis (M40.2),Cyphoses (M40.2),Kyphosis,Cyphoses,,,Diagnosis,N/A,,,,,
116500AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:N20.0,Calculus of kidney (N20.0),Lithiase renale (N20.0),Calculus of kidney,Lithiase renale,,,Diagnosis,N/A,,,,,
116515AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:L85.2,Keratoderma Punctata (L85.2),Keratose ponctuee (L85.2),Keratoderma Punctata,Keratose ponctuee,,,Diagnosis,N/A,,,,,
116554AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:M25.6,"Stiffness of Joint, not Elsewhere Classified (M25.6)",Raideur articulaire (M25.6),"Stiffness of Joint, not Elsewhere Classified",Raideur articulaire,,,Diagnosis,N/A,,,,,
116608AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:I25.9,Ischemic Heart Disease (I25.9),Cardiopathie ischemique chronique (I25.9),Ischemic Heart Disease,Cardiopathie ischemique chronique,,,Diagnosis,N/A,,,,,
116616AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:N92.6,Irregular menstrual cycle (N92.6),Cycle menstruel irregulier (N92.6),Irregular menstrual cycle,Cycle menstruel irregulier,,,Diagnosis,N/A,,,,,
116642AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:P96.9,Intrauterine Fetal Death (P96.9),Mort foetale in utero (P96.9),Intrauterine Fetal Death,Mort foetale in utero,,,Diagnosis,N/A,,,,,
116677AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:I61.9,Intracerebral hemorrhage (I61.9),Hemorragie intracerebrale (I61.9),Intracerebral hemorrhage,Hemorragie intracerebrale,,,Diagnosis,N/A,,,,,
116688AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:R19.0,"Abdominal or Pelvic Swelling, Mass or Lump (R19.0)",Tumefaction et masse intra-abdominales et pelviennes (R19.0),"Abdominal or Pelvic Swelling, Mass or Lump",Tumefaction et masse intra-abdominales et pelviennes,,,Diagnosis,N/A,,,,,
116689AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:K56.6,Intestinal Obstruction (K56.6),Occlusions intestinales (K56.6),Intestinal Obstruction,Occlusions intestinales,,,Diagnosis,N/A,,,,,
116695AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:A08.5,Intestinal Infection (A08.5),Infections intestinales (A08.5),Intestinal Infection,Infections intestinales,,,Diagnosis,N/A,,,,,
116743AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:G47.0,Insomnia (G47.0),Insomnie (G47.0),Insomnia,Insomnie,,,Diagnosis,N/A,,,,,
116786AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S36.3,Stomach Injury (S36.3),Lesion traumatique de l'estomac (S36.3),Stomach Injury,Lesion traumatique de l'estomac,,,Diagnosis,N/A,,,,,
116788AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S36.0,Spleen Injury (S36.0),Lesion traumatique de la rate (S36.0),Spleen Injury,Lesion traumatique de la rate,,,Diagnosis,N/A,,,,,
116793AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S36.4,Small Intestine Injury (S36.4),Lesion traumatique de l'intestin grele (S36.4),Small Intestine Injury,Lesion traumatique de l'intestin grele,,,Diagnosis,N/A,,,,,
116824AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S36.1,Hepatic Trauma (S36.1),Lesion traumatique du foie (S36.1),Hepatic Trauma,Lesion traumatique du foie,,,Diagnosis,N/A,,,,,
116874AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S04.9,Injury to Cranial Nerve (S04.9),Lesion traumatique des nerfs craniens (S04.9),Injury to Cranial Nerve,Lesion traumatique des nerfs craniens,,,Diagnosis,N/A,,,,,
116954AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:K40.9,Inguinal hernia (K40.9),Hernie inguinale (K40.9),Inguinal hernia,Hernie inguinale,,,Diagnosis,N/A,,,,,
116967AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:M06.4,Inflammatory polyarthropathy (M06.4),Polyarthropathie inflammatoire (M06.4),Inflammatory polyarthropathy,Polyarthropathie inflammatoire,,,Diagnosis,N/A,,,,,
117233AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:O04.4,Incomplete Legally Induced Abortion (O04.4),Avortement legal provoque incomplet (O04.4),Incomplete Legally Induced Abortion,Avortement legal provoque incomplet,,,Diagnosis,N/A,,,,,
117295AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:D69.3,Idiopathic Thrombocytopenic Purpura (D69.3),Purpura thrombopenique idiopathique (D69.3),Idiopathic Thrombocytopenic Purpura,Purpura thrombopenique idiopathique,,,Diagnosis,N/A,,,,,
117339AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:F30.9,Mania (Monopolar) Single Episode or Unspecified (F30.9),"Episode maniaque, sans precision (F30.9)",Mania (Monopolar) Single Episode or Unspecified,"Episode maniaque, sans precision",,,Diagnosis,N/A,,,,,
117441AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:E78.5,Hyperlipidemia (E78.5),Hyperlipidemie (E78.5),Hyperlipidemia,Hyperlipidemie,,,Diagnosis,N/A,,,,,
117468AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:F90.9,Hyperkinetic Behavior (F90.9),Trouble hyperkinetique (F90.9),Hyperkinetic Behavior,Trouble hyperkinetique,,,Diagnosis,N/A,,,,,
117470AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:G91.9,Hydrocephalus (G91.9),Hydrocephalie (G91.9),Hydrocephalus,Hydrocephalie,,,Diagnosis,N/A,,,,,
117474AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:N43.3,Hydrocele (N43.3),Hydrocele (N43.3),Hydrocele,Hydrocele,,,Diagnosis,N/A,,,,,
117501AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:C81.9,Hodgkin's Lymphoma (C81.9),Maladie de Hodgkin (C81.9),Hodgkin's Lymphoma,Maladie de Hodgkin,,,Diagnosis,N/A,,,,,
117529AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:Z35.9,High-risk pregnancy (Z35.9),Grossesse a haut risque (Z35.9),High-risk pregnancy,Grossesse a haut risque,,,Diagnosis,N/A,,,,,
117556AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:K43.9,Ventral Hernia (K43.9),Hernie abdominale (K43.9),Ventral Hernia,Hernie abdominale,,,Diagnosis,N/A,,,,,
117606AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:P53,Hemorrhagic disease of newborn (P53),Maladie hemorragique du nouveau-ne (P53),Hemorrhagic disease of newborn,Maladie hemorragique du nouveau-ne,,,Diagnosis,N/A,,,,,
117617AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:O20.9,Haemorrhage In Early Pregnancy (O20.9),"Hemorragie du debut de la grossesse, sans precision (O20.9)",Haemorrhage In Early Pregnancy,"Hemorragie du debut de la grossesse, sans precision",,,Diagnosis,N/A,,,,,
117625AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:P55.9,Hemolytic disease of the fetus or newborn (P55.9),Maladie hemolytique du foetus ou du nouveau-ne (P55.9),Hemolytic disease of the fetus or newborn,Maladie hemolytique du foetus ou du nouveau-ne,,,Diagnosis,N/A,,,,,
117635AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:D58.2,Hemoglobinopathy (D58.2),Hemoglobinopathie (D58.2),Hemoglobinopathy,Hemoglobinopathie,,,Diagnosis,N/A,,,,,
117642AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:D57.0,Sickle-cell anemia with crisis (D57.0),Anemie a hematies falciformes avec crises (D57.0),Sickle-cell anemia with crisis,Anemie a hematies falciformes avec crises,,,Diagnosis,N/A,,,,,
117675AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:M25.0,Hemarthrosis (M25.0),Hemarthrose (M25.0),Hemarthrosis,Hemarthrose,,,Diagnosis,N/A,,,,,
117680AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:D18.0,Haemangioma (D18.0),Hemangiome (D18.0),Haemangioma,Hemangiome,,,Diagnosis,N/A,,,,,
117703AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:D57.1,Sickle-cell anemia (D57.1),Anemie falciforme (D57.1),Sickle-cell anemia,Anemie falciforme,,,Diagnosis,N/A,,,,,
117711AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:M20.1,Hallux valgus (M20.1),Hallux valgus (M20.1),Hallux valgus,Hallux valgus,,,Diagnosis,N/A,,,,,
117769AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:A54.4,Gonococcal arthritis (A54.4),Arthrite gonococcique (A54.4),Gonococcal arthritis,Arthrite gonococcique,,,Diagnosis,N/A,,,,,
117789AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:H40.9,Glaucoma (H40.9),Glaucome (H40.9),Glaucoma,Glaucome,,,Diagnosis,N/A,,,,,
117796AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:K06.0,Gingival Recession (K06.0),Recession gingivale (K06.0),Gingival Recession,Recession gingivale,,,Diagnosis,N/A,,,,,
117969AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:T08,Spine fracture (T08),Fracture du rachis (T08),Spine fracture,Fracture du rachis,,,Diagnosis,N/A,,,,,
117975AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S82.1,Fracture of upper end of tibia (S82.1),Fracture de l'extremite superieure du tibia (S82.1),Fracture of upper end of tibia,Fracture de l'extremite superieure du tibia,,,Diagnosis,N/A,,,,,
117978AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S42.2,Proximal Humeral Fracture (S42.2),Fracture de l'extremite superieure de l'humerus (S42.2),Proximal Humeral Fracture,Fracture de l'extremite superieure de l'humerus,,,Diagnosis,N/A,,,,,
117986AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S22.2,Fracture of breast bone (S22.2),Fracture du sternum (S22.2),Fracture of breast bone,Fracture du sternum,,,Diagnosis,N/A,,,,,
117989AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S02.9,Fracture of skull (S02.9),Fracture du crane (S02.9),Fracture of skull,Fracture du crane,,,Diagnosis,N/A,,,,,
117993AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S82.2,Fracture of shaft of tibia (S82.2),Fracture de la diaphyse du tibia (S82.2),Fracture of shaft of tibia,Fracture de la diaphyse du tibia,,,Diagnosis,N/A,,,,,
118001AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S42.1,Fracture of Scapula (S42.1),Fracture de l'omoplate (S42.1),Fracture of Scapula,Fracture de l'omoplate,,,Diagnosis,N/A,,,,,
118003AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S22.3,Fracture of rib (S22.3),Fracture de cote (S22.3),Fracture of rib,Fracture de cote,,,Diagnosis,N/A,,,,,
118012AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S92.5,Fracture of toe (S92.5),Fracture de l'orteil (S92.5),Fracture of toe,Fracture de l'orteil,,,Diagnosis,N/A,,,,,
118014AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S32.8,Fracture of pelvis (S32.8),Fracture du bassin (S32.8),Fracture of pelvis,Fracture du bassin,,,Diagnosis,N/A,,,,,
118016AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S82.0,Patella fracture (S82.0),Fracture de la rotule (S82.0),Patella fracture,Fracture de la rotule,,,Diagnosis,N/A,,,,,
118025AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S22.4,Fracture of multiple ribs (S22.4),Fractures multiples de cotes (S22.4),Fracture of multiple ribs,Fractures multiples de cotes,,,Diagnosis,N/A,,,,,
118026AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S62.3,Fracture of metacarpal bone (S62.3),Fracture de l'os du metacarpe (S62.3),Fracture of metacarpal bone,Fracture de l'os du metacarpe,,,Diagnosis,N/A,,,,,
118033AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S42.3,Humerus fracture (S42.3),Fracture de l'humerus (S42.3),Humerus fracture,Fracture de l'humerus,,,Diagnosis,N/A,,,,,
118039AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S52.9,Forearm Fracture (S52.9),Fracture de l'avant-bras (S52.9),Forearm Fracture,Fracture de l'avant-bras,,,Diagnosis,N/A,,,,,
118040AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S92.9,Fracture of Foot (S92.9),Fracture du pied (S92.9),Fracture of Foot,Fracture du pied,,,Diagnosis,N/A,,,,,
118044AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S82.4,Fibula fracture (S82.4),Fracture du perone seul (S82.4),Fibula fracture,Fracture du perone seul,,,Diagnosis,N/A,,,,,
118047AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S42.4,Fracture of lower end of humerus (S42.4),Fracture de l'extremite inferieure de l'humerus (S42.4),Fracture of lower end of humerus,Fracture de l'extremite inferieure de l'humerus,,,Diagnosis,N/A,,,,,
118048AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S42.0,Fracture of Clavicle (S42.0),Fracture de la clavicule (S42.0),Fracture of Clavicle,Fracture de la clavicule,,,Diagnosis,N/A,,,,,
118050AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S12.9,Fracture of cervical vertebra (S12.9),Fracture du cou (S12.9),Fracture of cervical vertebra,Fracture du cou,,,Diagnosis,N/A,,,,,
118072AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:T81.5,Foreign Object Left in Body During Procedure (T81.5),Corps etranger accidentellement laisse dans l'organisme au cours d'actes medicaux et chirurgicaux (T81.5),Foreign Object Left in Body During Procedure,Corps etranger accidentellement laisse dans l'organisme au cours d'actes medicaux et chirurgicaux,,,Diagnosis,N/A,,,,,
118120AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:L66.2,Folliculitis Decalvans (L66.2),Folliculite decalvante (L66.2),Folliculitis Decalvans,Folliculite decalvante,,,Diagnosis,N/A,,,,,
118145AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:N82.9,Fistula Involving Female Genital Tract (N82.9),Fistules de l'appareil genital de la femme (N82.9),Fistula Involving Female Genital Tract,Fistules de l'appareil genital de la femme,,,Diagnosis,N/A,,,,,
118189AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:N60.1,Diffuse Cystic Mastopathy (N60.1),Mastopathie kystique diffuse (N60.1),Diffuse Cystic Mastopathy,Mastopathie kystique diffuse,,,Diagnosis,N/A,,,,,
118245AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:P05.9,Intrauterine growth retardation (P05.9),Retard de croissance intra-uterin (P05.9),Intrauterine growth retardation,Retard de croissance intra-uterin,,,Diagnosis,N/A,,,,,
118289AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:K41.9,Femoral Hernia (K41.9),Hernie crurale (K41.9),Femoral Hernia,Hernie crurale,,,Diagnosis,N/A,,,,,
